id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,captions,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
3cAfa7vtnHU,We Powered A Mountain,"Kellogg’s is teaming up with Minecraft ​⁠(@minecraft) to give you FREE Exclusive Character Creator Items to use in game when you buy any participating Kellogg’s cereals like Frosted Flakes, Froot Loops, Apple Jacks and Corn Pops.

Minecraft and Kellogg’s have partnered with the Arbor Day Foundation to build a better and greener world by planting 250,000 trees in forests of great need in the U.S. 
 
Visit https://arborday.org to learn more about the Arbor Day Foundation's tree planting mission.

• Select Kellogg cereals will include a FREE EXCLUSIVE DCL Minecraft Creator item, on specially-marked promotional cereal boxes.
• Get one FREE EXCLUSIVE Minecraft Character Creator item when you purchase any participating Kellogg’s cereal between now and 7/31/2024. Collect all 3 Character Creator items!
• Take a picture of your receipt and upload to https://www.wkkelloggpromotions.com/  (must be 16yrs+ to participate.)
• You can only select the character creator item once (cannot collect the same item more than once, no trading)
• Character Creator Items are exclusive to the U.S. to use in Minecraft game.
• Offer good through Kellogg’s redemption website: https://www.wkkelloggpromotions.com

​⁠www.youtube.com/@minecraft

#sponsored 

WATCH BEHIND THE SCENES VIDEO: https://youtu.be/XlYWZRf_IKM

This project would not have been possible without huge support from these two amazing organizations:

The GREEN Program
Website: https://thegreenprogram.com/
Instagram: https://www.instagram.com/greenprogram
Tiktok: https://www.tiktok.com/@tgpabroad
LinkedIn: https://www.linkedin.com/school/greenprogram
Youtube: https://youtube.com/@thegreenprogram4541
Facebook: https://www.facebook.com/TGPabroad

https://givepower.org/ 

Filmed and Edited by: Dan Mace ( https://www.youtube.com/@DanMace)

Follow us for a limited time BOGO on karma:
Instagram: https://www.instagram.com/beastphilanthropy/ 
Website: https://www.beastphilanthropy.org/donate/ 
Tiktok: https://www.tiktok.com/@beastphilanthropy
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/Beast-Philanthropy-112268218256173 

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2024-04-14T10:00:53Z,,22,en,en,https://i.ytimg.com/vi/3cAfa7vtnHU/default.jpg,https://i.ytimg.com/vi/3cAfa7vtnHU/hqdefault.jpg,PT10M8S,39335798,1484404,41852,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
VGvj6bj4Sog,Changing the Lives of 600 Strangers,"Not only did Lectric donate $600,000 of eBikes for free, but they still sponsored this video so we can continue to help people around the world every day. They have provided so much support to us so show them tons of love.
https://lectricebikes.com/

Thank you to our friends at Interfaith Refugee Ministry for the incredible work you do. 
https://helpingrefugees.org/
Please consider showing them some Beast Philanthropy love
https://www.paypal.com/donate?token=Jjcn7OzylS30PYUFaMOp636dJq7L3KWz94yJuFtN_5dHAlujQqGrs_lMbl42Bq94_puPTqtPC2zEco8Z

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored

Filmed and Edited by: Dan Mace (@DanMace)",2024-03-31T11:00:19Z,,22,en,en,https://i.ytimg.com/vi/VGvj6bj4Sog/default.jpg,https://i.ytimg.com/vi/VGvj6bj4Sog/hqdefault.jpg,PT6M51S,17390188,564690,13594,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
Q49kJeG6nr8,100 Kids Smile For The First Time,"Operation Smile has given over 400,000 children a smile over the past 40 years. We are so grateful to support their cause. Please show them lots of love and click the DONATE button or visit their website to help them continue this incredible work.

Thank you to the amazing people in Puebla, Mexico for opening your city to us and being such great hosts. Thank you to the more than 100 doctors, nurses, and medical volunteers for the exceptional gift you give these children. Thank you Operation Smile for incredible work you do changing so many lives. And finally, thank you to everyone watching this video. You literally pay for this work just by watching the channel. 100% of any revenue earned by Beast Philanthropy is used to help around the world. YOU are the most important piece of Beast Philanthropy.

Support Operation Smile
http://operationsmile.org/give
Facebook: https://www.facebook.com/operationsmile
Twitter/X: https://twitter.com/operationsmile
YouTube: https://www.youtube.com/c/operationsmile
Instagram: https://www.instagram.com/operationsmile
LinkedIn: https://www.linkedin.com/company/operation-smile/
TikTok: https://www.tiktok.com/@operationsmileinc
Website: OperationSmile.org

Buy our merch to pay kindness forward. 100% of our revenue from merch sales is used to help more people.
https://shopbeastphilanthropy.com/

Many of you have commented on the music in the videos. Did you know that ​⁠​⁠ @DanMace  scores every note in every video with his amazing crew? Now you can enjoy this music on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB)

Follow us so we can help more people together:

Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB
Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. All revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. 

Filmed and Edited by: Dan Mace ( @DanMace   )",2024-02-25T12:00:18Z,,22,en,en,https://i.ytimg.com/vi/Q49kJeG6nr8/default.jpg,https://i.ytimg.com/vi/Q49kJeG6nr8/hqdefault.jpg,PT7M25S,42423401,1121666,22387,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
Yw8Qr82nRKI,Playing On Stage With @coldplay!,,2024-02-11T13:01:00Z,,22,en,en,https://i.ytimg.com/vi/Yw8Qr82nRKI/default.jpg,https://i.ytimg.com/vi/Yw8Qr82nRKI/hqdefault.jpg,PT54S,11130754,558755,3066,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
Y45DvFuO7e0,We Built A Town,"Thank you to Dragon City for sponsoring this video so we could build this community in Guatemala. Download Dragon City by via this link https://dragoncity.onelink.me/DDHl/philanthropyweek or scan the QR code, get a special FREE Starter Pack with 15,000 Food, 30,000 Gold and 10 Gems and take part in the Beast Philanthropy week events!

We could not undertake projects of this scope and scale without the help of our incredible partners, Techo. Please support them so they can continue their amazing work. https://support-techo.funraise.org/

The soundtracks from this video are available on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB)

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored

Edited by: Dan Mace ( @DanMace    )",2024-01-21T12:00:23Z,,22,en,en,https://i.ytimg.com/vi/Y45DvFuO7e0/default.jpg,https://i.ytimg.com/vi/Y45DvFuO7e0/hqdefault.jpg,PT7M7S,54858671,2598728,43813,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
PArKPiiYCqA,"30 Lamborghinis vs 10,000 People","This video is brought to you by YOU.  We accomplished so much this year, both on the channel and off, but none of this could happen without you. Your views fund the work we do, your support energizes us when we feel depleted, and your enthusiasm inspires us to to work as hard as we can every day to earn your continued loyalty. We are nothing without you.

2023 exceeded every expectation we had. But wait until you see what we have planned for 2024.

Mega W goes to our incredible partners around the world:

Baphumele
https://baphumelele.org.za/

Barefoot No More
https://www.barefootnomore.com/

Hopi Nation
https://hopirelief.org/

Exceed Worldwide
https://www.exceed-worldwide.org/

GivePower
https://givepower.org/

Dora
https://www.tiktok.com/@doramoononyambe

Cure International
https://cure.org/

The Man That Rescues Dogs
https://tmtrd.org/
https://www.tiktok.com/@tmtrdorg

Sharing Excess
https://www.sharingexcess.com/
https://www.instagram.com/sharingexcess/

CDVTA
https://www.cdvta.org/

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored

Filmed and Edited by: Dan Mace ( @DanMace   )",2023-12-29T22:15:00Z,,22,en,en,https://i.ytimg.com/vi/PArKPiiYCqA/default.jpg,https://i.ytimg.com/vi/PArKPiiYCqA/hqdefault.jpg,PT9M1S,36046278,873490,25576,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
OCKQBMlXeGc,We Built A School,"Lectric eBikes (https://lectricebikes.com/) stepped up to sponsor ANOTHER video. This incredible company has proven their firm commitment to helping us build a better world by sponsoring 8 videos this year. Not only do they make affordable, fun, eco-friendly bikes, they make a difference by supporting our work across the planet. Please go visit their website and show them some appreciation for all their continued, astounding generosity.
#ad  

Francis and his team at CDVTA (https://www.cdvta.org/) are some of the most dedicated people we have ever met. They have sacrificed so much to help build a stronger and more prosperous society in Cameroon.  The Cameroonian people are kind, loving, and welcoming, and having such a reliable and dedicated partner in Cameroon makes our work so much easier. Please click the ""Donate"" buttonor visit https://go.rallyup.com/designingenduringchangeincameroon/Campaign/Details  to help support Francis and his team across Cameroon. 

Also, massive shoutout to Banko Design (https://bankodesign.com/) for supporting this project by building even more classrooms at this school. 

Thank you to all the students, teachers, staff, PTA, community leaders, principal and village elders at Government Bilingual High  School (GBHS) Manengwassa-Loum  in Moungo Division of the Littoral Region of Cameroon for the exceptionally warm welcoming and for the immense honor you bestowed on Darren.

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored

Filmed and Edited by: Dan Mace (@DanMace )",2023-12-24T12:00:28Z,,22,en,en,https://i.ytimg.com/vi/OCKQBMlXeGc/default.jpg,https://i.ytimg.com/vi/OCKQBMlXeGc/hqdefault.jpg,PT6M,42845655,1740672,20094,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
pEJH8ov3O8A,"We Gave Away a $50,000 Accessible Van!",,2023-12-03T17:50:35Z,,22,en,en,https://i.ytimg.com/vi/pEJH8ov3O8A/default.jpg,https://i.ytimg.com/vi/pEJH8ov3O8A/hqdefault.jpg,PT43S,8380739,321249,2758,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
oqzyMQSctb8,We powered a remote village in Zambia,,2023-11-19T19:03:56Z,,22,en,en,https://i.ytimg.com/vi/oqzyMQSctb8/default.jpg,https://i.ytimg.com/vi/oqzyMQSctb8/hqdefault.jpg,PT51S,4603548,290820,4411,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
idtvY5lN314,We're Giving Away $30 Million in Free Food,"Thank you to our partner @Ibotta for sponsoring this project, which will help provide equitable access to food for communities in need. Ibotta is taking it one step further – they want to give your family a free meal this Thanksgiving too. Download the Ibotta app to get 100% cash back on turkey and all the essential sides for your holiday dinner. Plus, earn cash back everywhere you shop with the Ibotta app. Download now: https://ibotta.onelink.me/iUfE/z3o7tqs4
#ad #IbottaPartner #IbottaThanksgiving                                                                                                                                 
(Terms and conditions below)

Setting up this operation was very complex and expensive. A huge thank you to the Robin Hood Foundation (https://www.robinhood.org/) for generously helping us to launch this program. We ❤️ you.

Sharing Excess is an official partner of Beast Philanthropy. Learn more to get involved at:
Website: https://www.sharingexcess.com/
Instagram: https://www.instagram.com/sharingexcess/
YouTube: https://www.youtube.com/@sharingexcess

Food waste statistics provided by ReFED, the global leader in food waste research. Visit their website to learn more. https://refed.org/


Many of you have commented on the music in the videos. Did you know that ​⁠​⁠ @DanMace  scores every note in every video with his amazing crew? Now you can enjoy this music on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB)

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored

Ibotta offer available while supplies last. Qualifying Products and MSRPs may vary. Must be 18 years of age or older, and a US resident. Requires purchase of Qualifying Products  and completed redemptions to get full cash back amount. Check Ibotta to see if the offers are still available. Redemption must be made within 7 days of purchase.  Subject to full terms, available here: https://bit.ly/48DcK7d.
Filmed and Edited by:  @DanMace",2023-11-12T12:00:29Z,,22,en,en-US,https://i.ytimg.com/vi/idtvY5lN314/default.jpg,https://i.ytimg.com/vi/idtvY5lN314/hqdefault.jpg,PT7M36S,25249677,1047918,20315,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
1FQvRZg3bcg,We Powered a Village in Africa,"Lectric e-Bikes (https://lectricebikes.com/) stepped up to the plate yet again. This company has supported the majority of work we accomplished this year because they are a bunch of incredible people who want to help us make the world a better place. Their bikes are durable, functional, environmentally friendly, and really fun. Please go show them the love they have earned.

Dora sacrificed everything to save these kids, but providing for them is still a struggle. Please help her. Click the Donate button below the video, or visit https://www.beastphilanthropy.org/campaign/dora-moono to make a donation, no matter how big or small. Also, you can follow her amazing journey on TikTok (https://www.tiktok.com/@doramoononyambe ). 

Thank you to our incredible partner GivePower for making such a complex project so easy. 
https://givepower.org/

Filmed and Edited by: Dan Mace ( @DanMace    )

Many of you have commented on the music in the videos. Did you know that ​⁠​⁠ @DanMace   scores every note in every video with his amazing crew? Now you can enjoy this music on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB )

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored",2023-11-05T12:00:01Z,,22,en,en-US,https://i.ytimg.com/vi/1FQvRZg3bcg/default.jpg,https://i.ytimg.com/vi/1FQvRZg3bcg/hqdefault.jpg,PT7M31S,42523051,2000321,34599,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
XkLV9nPouhc,We help this paralysed dog run again!,,2023-10-08T18:08:00Z,,22,en,en-US,https://i.ytimg.com/vi/XkLV9nPouhc/default.jpg,https://i.ytimg.com/vi/XkLV9nPouhc/hqdefault.jpg,PT48S,44994143,1846779,31335,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
tzZoph8R3PY,We Helped Paralyzed Dogs Run Again,"Not only are are House of Macadamia’s (http://houseofmacadamias.com/beast) products incredibly delicious and healthy, but they have been exceptionally generous to our Philanthropy. Besides sponsoring this video, they will also donate ALL THE PROFIT from the sales made from this video to Beast Philanthropy and the rest will support Africa's macadamia nut farmers. Don’t forget to use the code “BEAST” when you order, and you will get also get a FREE BOX (12 bags) of chocolate covered macadamias for free. #ad 

http://houseofmacadamias.com/beast
USE CODE “BEAST”

Michael, and his amazing team do so much to help these dogs, but there are still thousands of strays that need help. Please visit https://tmtrd.org/ to donate, or click the donate button to help us to support our furry friends around the world.

Special thanks for the incredible song:

“Higher Stakes” by Jeremy Loops, courtesy of JL Holdings: https://open.spotify.com/track/2aZ05XZQLTGrYNe1EUSXLn?si=5cf83a9b05d54e08

Filmed and Edited by: Dan Mace ( ​⁠@DanMace   )

Many of you have commented on the music in the videos. Now you can enjoy this music on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB)

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored",2023-09-17T15:00:42Z,,22,en,en-US,https://i.ytimg.com/vi/tzZoph8R3PY/default.jpg,https://i.ytimg.com/vi/tzZoph8R3PY/hqdefault.jpg,PT8M4S,31120171,1094334,23702,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
wtD6o-5RpWs,We Built A Playground at an Orphanage,,2023-09-12T09:51:02Z,,22,en,en-US,https://i.ytimg.com/vi/wtD6o-5RpWs/default.jpg,https://i.ytimg.com/vi/wtD6o-5RpWs/hqdefault.jpg,PT1M,2697193,132530,1798,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
6x_b11Kyrco,We Adopted an Orphanage,"Yet another video sponsored by Lectric eBikes (https://lectricebikes.com). These people are beyond amazing and are dedicated to giving back. Please go show them some love and appreciation for all they enable us to do. #ad 

And a massive thank you to Checkers Sixty60 (https://www.sixty60.co.za) and RCL Foods (https://rclfoods.com) who have both stepped up for Mama Rosie and the kids by supplying enough food to feed them for at least a year.

But Mama Rosie and the kids need all the help they can get. Please show them the love and appreciation they deserve by donating whatever you can. You can click the Donate button, visit our website (https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele ), or give directly to the home (https://baphumelele.org.za/).

You can also help support Baphumelele by purchasing the merch that the kids themselves designed. All profit from this merch is donated to the orphanage.
https://shopbeastphilanthropy.com/collection/tees/

Many of you have commented on the music in the videos. Did you know that ​⁠​⁠@DanMace  scores every note in every video with his amazing crew? Now you can enjoy this music on Spotify and, just like the channel, every penny we earn will be put back into the projects we do. (https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB)

Filmed and Edited by: Dan Mace (​⁠​⁠@DanMace  )

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/campaign/rebuilding-baphumelele
Tiktok: https://www.tiktok.com/@beastphilanthropy 
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/profile.php?id=100084586484118
Spotify: https://open.spotify.com/artist/400iD3n8DqB8wGqxDv6pSB

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored",2023-08-20T12:00:04Z,,22,en,en-US,https://i.ytimg.com/vi/6x_b11Kyrco/default.jpg,https://i.ytimg.com/vi/6x_b11Kyrco/hqdefault.jpg,PT6M34S,47233596,1519294,31507,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
